system:index,grid_id,mean,.geo
000000000000000001e4,GRID_0484,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.200001316511933],[78.34342235616515,17.209008707938544],[78.33396907398797,17.20900867792664],[78.33396907398797,17.200001341055277],[78.34342235616515,17.200001316511933]]]}"
000000000000000001e5,GRID_0485,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.209008707938544],[78.34342235616516,17.218016086851513],[78.33396907398797,17.218016091069334],[78.33396907398797,17.20900867792664],[78.34342235616515,17.209008707938544]]]}"
000000000000000001e6,GRID_0486,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.218016086851513],[78.34342235616515,17.227027890752744],[78.33396907398797,17.22702792911902],[78.33396907398797,17.218016091069334],[78.34342235616516,17.218016086851513]]]}"
000000000000000001e7,GRID_0487,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.227027890752744],[78.34342235616515,17.236035331432465],[78.33396907398797,17.236035315326887],[78.33396907398797,17.22702792911902],[78.34342235616515,17.227027890752744]]]}"
000000000000000001e8,GRID_0488,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.236035331432465],[78.34342235616516,17.245047107243863],[78.33396907398797,17.245047125349465],[78.33396907398797,17.236035315326887],[78.34342235616515,17.236035331432465]]]}"
000000000000000001e9,GRID_0489,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.245047107243863],[78.34342235616515,17.25405451807658],[78.33396907398797,17.254054570538383],[78.33396907398797,17.245047125349465],[78.34342235616516,17.245047107243863]]]}"
000000000000000001ea,GRID_0490,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.25405451807658],[78.34342235616515,17.263061912833148],[78.33396907398797,17.263061910908736],[78.33396907398797,17.254054570538383],[78.34342235616515,17.25405451807658]]]}"
000000000000000001eb,GRID_0491,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.263061912833148],[78.34342235616516,17.272073729852256],[78.33396907398797,17.272073762232406],[78.33396907398797,17.263061910908736],[78.34342235616515,17.263061912833148]]]}"
000000000000000001ec,GRID_0492,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.272073729852256],[78.34342235616515,17.281081179266906],[78.33396907398797,17.281081157314514],[78.33396907398797,17.272073762232406],[78.34342235616516,17.272073729852256]]]}"
000000000000000001ed,GRID_0493,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.281081179266906],[78.34342235616516,17.290088521683977],[78.33396907398797,17.290088534213037],[78.33396907398797,17.281081157314514],[78.34342235616515,17.281081179266906]]]}"
000000000000000001ee,GRID_0494,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.290088521683977],[78.34342235616515,17.299100373512175],[78.33396907398797,17.299100331650376],[78.33396907398797,17.290088534213037],[78.34342235616516,17.290088521683977]]]}"
000000000000000001ef,GRID_0495,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.299100373512175],[78.34342235616515,17.308107766319573],[78.33396907398797,17.308107758999522],[78.33396907398797,17.299100331650376],[78.34342235616515,17.299100373512175]]]}"
000000000000000001f0,GRID_0496,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.308107766319573],[78.34342235616515,17.31711513877745],[78.33396907398797,17.317115166032075],[78.33396907398797,17.308107758999522],[78.34342235616515,17.308107766319573]]]}"
000000000000000001f1,GRID_0497,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.31711513877745],[78.34342235616515,17.32612701901832],[78.33396907398797,17.326126991965374],[78.33396907398797,17.317115166032075],[78.34342235616515,17.31711513877745]]]}"
000000000000000001f2,GRID_0498,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.32612701901832],[78.34342235616515,17.33513434880601],[78.33396907398797,17.335134356390245],[78.33396907398797,17.326126991965374],[78.34342235616515,17.32612701901832]]]}"
000000000000000001f3,GRID_0499,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.33513434880601],[78.34342235616515,17.34414618528549],[78.33396907398797,17.344146227423256],[78.33396907398797,17.335134356390245],[78.34342235616515,17.33513434880601]]]}"
000000000000000001f4,GRID_0500,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.34414618528549],[78.34342235616515,17.353153558361434],[78.33396907398797,17.353153635199856],[78.33396907398797,17.344146227423256],[78.34342235616515,17.34414618528549]]]}"
000000000000000001f5,GRID_0501,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.353153558361434],[78.34342235616515,17.36216099634408],[78.33396907398797,17.362161019102015],[78.33396907398797,17.353153635199856],[78.34342235616515,17.353153558361434]]]}"
000000000000000001f6,GRID_0502,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.36216099634408],[78.34342235616515,17.371172850575732],[78.33396907398797,17.371172819165274],[78.33396907398797,17.362161019102015],[78.34342235616515,17.36216099634408]]]}"
000000000000000001f7,GRID_0503,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.371172850575732],[78.34342235616516,17.380180238782003],[78.33396907398797,17.380180242161916],[78.33396907398797,17.371172819165274],[78.34342235616515,17.371172850575732]]]}"
000000000000000001f8,GRID_0504,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.380180238782003],[78.34342235616515,17.389187600950013],[78.33396907398797,17.389187550331656],[78.33396907398797,17.380180242161916],[78.34342235616516,17.380180238782003]]]}"
000000000000000001f9,GRID_0505,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.389187600950013],[78.34342235616515,17.39819946654336],[78.33396907398797,17.398199450661266],[78.33396907398797,17.389187550331656],[78.34342235616515,17.389187600950013]]]}"
000000000000000001fa,GRID_0506,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.39819946654336],[78.34342235616516,17.407206774663067],[78.33396907398797,17.407206793666514],[78.33396907398797,17.398199450661266],[78.34342235616515,17.39819946654336]]]}"
000000000000000001fb,GRID_0507,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.407206774663067],[78.34342235616515,17.416214232274715],[78.33396907398797,17.41621419736077],[78.33396907398797,17.407206793666514],[78.34342235616516,17.407206774663067]]]}"
000000000000000001fc,GRID_0508,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.416214232274715],[78.34342235616516,17.4252260140081],[78.33396907398797,17.425226013925563],[78.33396907398797,17.41621419736077],[78.34342235616515,17.416214232274715]]]}"
000000000000000001fd,GRID_0509,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.4252260140081],[78.34342235616515,17.43423341331724],[78.33396907398797,17.43423344821075],[78.33396907398797,17.425226013925563],[78.34342235616516,17.4252260140081]]]}"
000000000000000001fe,GRID_0510,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.43423341331724],[78.34342235616515,17.44324531332456],[78.33396907398797,17.44324529426963],[78.33396907398797,17.43423344821075],[78.34342235616515,17.43423341331724]]]}"
000000000000000001ff,GRID_0511,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.44324531332456],[78.34342235616515,17.452252651489207],[78.33396907398797,17.452252667472596],[78.33396907398797,17.44324529426963],[78.34342235616515,17.44324531332456]]]}"
00000000000000000200,GRID_0512,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.452252651489207],[78.34342235616515,17.46126004678182],[78.33396907398797,17.46126000898679],[78.33396907398797,17.452252667472596],[78.34342235616515,17.452252651489207]]]}"
00000000000000000201,GRID_0513,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.46126004678182],[78.34342235616516,17.470271852279335],[78.33396907398797,17.47027184946841],[78.33396907398797,17.46126000898679],[78.34342235616515,17.46126004678182]]]}"
00000000000000000202,GRID_0514,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.470271852279335],[78.34342235616515,17.479279271021976],[78.33396907398797,17.47927930333971],[78.33396907398797,17.47027184946841],[78.34342235616516,17.470271852279335]]]}"
00000000000000000203,GRID_0515,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.479279271021976],[78.34342235616515,17.48828665592133],[78.33396907398797,17.48828663454372],[78.33396907398797,17.47927930333971],[78.34342235616515,17.479279271021976]]]}"
00000000000000000204,GRID_0516,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.48828665592133],[78.34342235616515,17.497298538235235],[78.33396907398797,17.497298463072184],[78.33396907398797,17.48828663454372],[78.34342235616515,17.48828665592133]]]}"
00000000000000000205,GRID_0517,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.497298538235235],[78.34342235616516,17.506305853475414],[78.33396907398797,17.5063059023957],[78.33396907398797,17.497298463072184],[78.34342235616515,17.497298538235235]]]}"
00000000000000000206,GRID_0518,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616516,17.506305853475414],[78.34342235616515,17.51531322160706],[78.33396907398797,17.515313305781174],[78.33396907398797,17.5063059023957],[78.34342235616516,17.506305853475414]]]}"
00000000000000000207,GRID_0519,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.51531322160706],[78.34342235616515,17.524325085507947],[78.33396907398797,17.524325115982812],[78.33396907398797,17.515313305781174],[78.34342235616515,17.51531322160706]]]}"
00000000000000000208,GRID_0520,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.524325085507947],[78.34342235616515,17.533332468600122],[78.33396907398797,17.53333253438862],[78.33396907398797,17.524325115982812],[78.34342235616515,17.524325085507947]]]}"
00000000000000000209,GRID_0521,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.533332468600122],[78.34342235616515,17.54234434636539],[78.33396907398797,17.542344358508164],[78.33396907398797,17.53333253438862],[78.34342235616515,17.533332468600122]]]}"
0000000000000000020a,GRID_0522,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.54234434636539],[78.34342235616515,17.551351741592487],[78.33396907398797,17.55135170022996],[78.33396907398797,17.542344358508164],[78.34342235616515,17.54234434636539]]]}"
0000000000000000020b,GRID_0523,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.551351741592487],[78.34342235616515,17.56035909730694],[78.33396907398797,17.560359091347262],[78.33396907398797,17.55135170022996],[78.34342235616515,17.551351741592487]]]}"
0000000000000000020c,GRID_0524,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.56035909730694],[78.34342235616515,17.56937094604531],[78.33396907398797,17.569370975404677],[78.33396907398797,17.560359091347262],[78.34342235616515,17.56035909730694]]]}"
0000000000000000020d,GRID_0525,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.56937094604531],[78.34342235616515,17.57837830965158],[78.33396907398797,17.578378374476618],[78.33396907398797,17.569370975404677],[78.34342235616515,17.56937094604531]]]}"
0000000000000000020e,GRID_0526,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.57837830965158],[78.34342235616515,17.58738572051329],[78.33396907398797,17.587385731943126],[78.33396907398797,17.578378374476618],[78.34342235616515,17.57837830965158]]]}"
0000000000000000020f,GRID_0527,,"{""type"":""Polygon"",""coordinates"":[[[78.34342235616515,17.58738572051329],[78.34342235616515,17.596397533857136],[78.33396907398797,17.59639758069824],[78.33396907398797,17.587385731943126],[78.34342235616515,17.58738572051329]]]}"
00000000000000000210,GRID_0528,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.20000127094932],[78.35287121558535,17.20900871662665],[78.34342235616515,17.209008707938544],[78.34342235616515,17.200001316511933],[78.35287121558535,17.20000127094932]]]}"
00000000000000000211,GRID_0529,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.20900871662665],[78.35287121558535,17.21801606100081],[78.34342235616516,17.218016086851513],[78.34342235616515,17.209008707938544],[78.35287121558535,17.20900871662665]]]}"
00000000000000000212,GRID_0530,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.21801606100081],[78.35287121558535,17.22702791921097],[78.34342235616515,17.227027890752744],[78.34342235616516,17.218016086851513],[78.35287121558535,17.21801606100081]]]}"
00000000000000000213,GRID_0531,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.22702791921097],[78.35287121558535,17.23603532529148],[78.34342235616515,17.236035331432465],[78.34342235616515,17.227027890752744],[78.35287121558535,17.22702791921097]]]}"
00000000000000000214,GRID_0532,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.23603532529148],[78.35287121558535,17.245047155355845],[78.34342235616516,17.245047107243863],[78.34342235616515,17.236035331432465],[78.35287121558535,17.23603532529148]]]}"
00000000000000000215,GRID_0533,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.245047155355845],[78.35287121558535,17.254054531526677],[78.34342235616515,17.25405451807658],[78.34342235616516,17.245047107243863],[78.35287121558535,17.245047155355845]]]}"
00000000000000000216,GRID_0534,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.254054531526677],[78.35287121558535,17.263061891588393],[78.34342235616515,17.263061912833148],[78.34342235616515,17.25405451807658],[78.35287121558535,17.254054531526677]]]}"
00000000000000000217,GRID_0535,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.263061891588393],[78.35287121558535,17.272073762777143],[78.34342235616516,17.272073729852256],[78.34342235616515,17.263061912833148],[78.35287121558535,17.263061891588393]]]}"
00000000000000000218,GRID_0536,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.272073762777143],[78.35287121558535,17.28108117743662],[78.34342235616515,17.281081179266906],[78.34342235616516,17.272073729852256],[78.35287121558535,17.272073762777143]]]}"
00000000000000000219,GRID_0537,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.28108117743662],[78.35287121558535,17.29008857385326],[78.34342235616516,17.290088521683977],[78.34342235616515,17.281081179266906],[78.35287121558535,17.28108117743662]]]}"
0000000000000000021a,GRID_0538,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.29008857385326],[78.35287121558535,17.29910039097786],[78.34342235616515,17.299100373512175],[78.34342235616516,17.290088521683977],[78.35287121558535,17.29008857385326]]]}"
0000000000000000021b,GRID_0539,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.29910039097786],[78.35287121558535,17.308107748934603],[78.34342235616515,17.308107766319573],[78.34342235616515,17.299100373512175],[78.35287121558535,17.29910039097786]]]}"
0000000000000000021c,GRID_0540,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.308107748934603],[78.35287121558535,17.317115175308814],[78.34342235616515,17.31711513877745],[78.34342235616515,17.308107766319573],[78.35287121558535,17.308107748934603]]]}"
0000000000000000021d,GRID_0541,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.317115175308814],[78.35287121558535,17.326127020752924],[78.34342235616515,17.32612701901832],[78.34342235616515,17.31711513877745],[78.35287121558535,17.317115175308814]]]}"
0000000000000000021e,GRID_0542,,"{""type"":""Polygon"",""coordinates"":[[[78.35287121558535,17.326127020752924],[78.35287121558535,17.33513440440104],[78.34342235616515,17.33513434880601],[78.34342235616515,17.32612701901832],[78.35287121558535,17.326127020752924]]]}"
